what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1257294256854
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1257294265844
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1257294267734
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1257294304083
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1257294325155
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1257294341687
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1257294361938
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257294416778
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257294419840
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257294524872
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257294525003
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257294603895
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257294609598
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257294682906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257294687100
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1257294687114
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1257294688879
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1257294752081
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1257294790408
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1257294792196
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257294821189
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257294823376
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257295151461
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257300775193
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1257300847244
