what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1263361885995
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263361888498
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263361890866
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263362119316
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263362125278
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263362127006
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263362135376
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263362136350
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263362137316
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263362142262
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263362145889
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263362154701
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263362162315
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263362163676
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263362247994
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263362334743
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263362334757
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263362334770
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263362404688
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263362414090
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263362414336
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263362423772
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263362423794
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263362426808
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263362432385
