what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1258422081922
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1258422081922
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1258422081922
started,bundle,org.eclipse.mylyn.bugzilla.core,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.bugzilla.core",1258422081922
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.bugzilla.ui",1258422081922
started,bundle,org.eclipse.mylyn.commons.net,3.3.0.v20091013-0200-e3x,"org.eclipse.mylyn.commons.net",1258422081922
started,bundle,org.eclipse.mylyn.commons.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.commons.ui",1258422081922
started,bundle,org.eclipse.mylyn.context.core,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.context.core",1258422081922
started,bundle,org.eclipse.mylyn.context.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.context.ui",1258422081922
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.monitor.ui",1258422081922
started,bundle,org.eclipse.mylyn.tasks.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.tasks.ui",1258422081922
started,bundle,org.eclipse.mylyn.team.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.team.ui",1258422081922
os,sysinfo,,,"win32",1258422081938
arch,sysinfo,,,"x86",1258422081938
ws,sysinfo,,,"win32",1258422081938
locale,sysinfo,,,"en_US",1258422081938
processors,sysinfo,,,"2",1258422081938
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1258422081938
java.runtime.version,sysinfo,,,"1.6.0_16-b01",1258422081938
java.specification.name,sysinfo,,,"Java Platform API Specification",1258422081938
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1258422081938
java.specification.version,sysinfo,,,"1.6",1258422081938
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1258422081938
java.version,sysinfo,,,"1.6.0_16",1258422081938
java.vm.info,sysinfo,,,"mixed mode",1258422081938
