what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1260076484747
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1260076513783
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1260076514130
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1260076534456
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1260076537025
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1260076539825
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1260076547629
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1260076549573
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1260076556721
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1260076594388
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1260076596071
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1260076599662
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1260076599662
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1260076601040
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1260076601323
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1260076601528
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1260076604857
started,bundle,org.eclipse.mylyn.java.tasks,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.java.tasks",1260076605082
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1260076605951
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1260076610383
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1260076615946
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1260076621176
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1260076645541
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1260076677595
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1260076681138
