what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805280615
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805280689
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805283618
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805283708
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805284022
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805300472
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805374467
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805386276
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805469694
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805497427
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805540564
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805558034
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805619311
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805627649
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805627776
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805633522
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805635461
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805690382
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805703705
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1273805712641
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1273805717342
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805736738
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805780703
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1273805781453
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1273805783570
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1273805800311
started,bundle,org.eclipse.wst.validation.ui,1.2.104.v200904232035,"org.eclipse.wst.validation.ui",1273805800330
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1273805800431
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1273805800535
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1273805800925
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1273805801098
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1273805801126
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1273805801164
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1273805801300
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1273805801353
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1273805801425
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805801686
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805802953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805811330
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805816581
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805819462
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805827121
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1273805827139
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1273805830337
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: Data-Structures",1273805830503
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805841204
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805842638
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1273805842688
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805845755
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805852275
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273805862144
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273806734357
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273806734448
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273806735547
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273806735620
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273806737473
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273806737826
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ant",1273806738379
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1273806738406
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1273806738463
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1273806738463
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1273806738463
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1273806738463
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1273806738484
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1273806738484
stopped,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1273806738635
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1273806738635
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ui",1273806738662
stopped,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1273806738662
stopped,bundle,org.eclipse.mylyn.resources.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.resources.ui",1273806738727
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1273806738805
stopped,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1273806738805
stopped,bundle,org.eclipse.mylyn.help.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.help.ui",1273806738876
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1273814188585
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1273814188587
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1273814188621
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1273814188623
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1273814188664
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1273814188666
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1273814188719
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1273814188720
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1273814188752
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1273814188754
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1273814188757
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1273814188804
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1273814188807
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1273814188838
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1273814188885
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1273814188904
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1273814188948
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1273814188950
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1273814188961
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1273814188962
