what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275485153244
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485159705
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485167500
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1275485169669
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485171821
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485175693
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485176030
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485176105
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275485180983
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275485183192
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485208357
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485210770
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485210859
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485212267
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485212449
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485216359
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485216552
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485222940
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485227062
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485256664
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485256802
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485256916
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485278221
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485278323
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485306017
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485396696
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485603386
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485696316
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485769409
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275485779159
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275485787827
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485881299
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485897610
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485944772
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485981505
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275485991213
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275486055932
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275486070411
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275486103591
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275486445139
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1275486523123
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275486524863
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275486816444
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275487256604
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275487387005
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275487388495
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275487413820
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1275487422669
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275487426355
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275487518473
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275487521279
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275487521520
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275487584321
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275487601144
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275487601415
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1275487610145
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275487616597
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1275487665332
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275487699537
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275488432857
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275488531109
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275489271070
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275489271791
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275490527615
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275490533878
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275491166182
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275491171302
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275491171626
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275491204608
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275491204905
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275491205115
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275491216397
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275491258048
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275491259665
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275491294999
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275491299494
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275491300996
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275491321420
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275491321880
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275491393187
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275491404045
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275491444332
