what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275497527110
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275497530563
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275497536226
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275497542010
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275497548597
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275497555129
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275497584572
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275497592291
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275497593325
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275497705055
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275497706340
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275497707459
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275497715825
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275497744544
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275497744642
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275497748639
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275497748678
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1275497754299
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275497756250
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275497761731
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275497775282
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275497775399
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275498520173
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275499759392
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275499854578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1275499926050
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275499984383
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275499989855
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275500016608
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275500023949
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275500044717
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275500067915
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275500095589
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1275500113176
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275500115138
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275500119178
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275500637624
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501045475
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501046618
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501166423
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275501169196
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501172694
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501179002
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501189108
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501483772
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501484483
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501485415
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275501491498
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501602315
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501608160
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275501612227
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275501635943
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501676870
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501677081
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501686192
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501686415
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501691264
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501691474
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501715928
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501716137
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501717891
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501718124
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501747769
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501754884
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275501759812
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275501765865
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501778437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501784218
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501792932
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501807962
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501867266
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501880377
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501890878
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501895414
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501901732
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501902903
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501907421
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501908559
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501913402
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501996497
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502018243
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502031471
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502036045
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502039517
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502067381
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502068293
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502071464
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502082455
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502435607
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502462173
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502468747
started,bundle,org.eclipse.help.base,3.4.0.v201002111343,"org.eclipse.help.base",1275502468989
started,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1275502469013
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20090520-1800,"org.eclipse.equinox.http.jetty",1275502469287
started,bundle,org.eclipse.equinox.http.servlet,1.0.200.v20090520-1800,"org.eclipse.equinox.http.servlet",1275502469394
started,bundle,org.eclipse.equinox.http.registry,1.0.200.v20090520-1800,"org.eclipse.equinox.http.registry",1275502469741
started,bundle,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser",1275502469778
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502469982
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503142872
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503145515
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503155738
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503268501
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503328642
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503334206
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503351492
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503358480
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275503374913
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275503383882
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503408152
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503468117
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275503469893
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503477973
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503859718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503872112
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503958408
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503958986
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503968692
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503971371
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503972820
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275503974074
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275503975082
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503976815
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503983316
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275503998469
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275504040461
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275504043991
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275504248229
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275504248628
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275504251454
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275504257566
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275504259790
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275504262289
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275504262306
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275504266126
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275504267793
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275504267804
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275504270712
