what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506501305
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506502904
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506511030
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506512410
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1275506515825
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275506517853
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506521469
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506522900
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506532382
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506533631
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1275506543870
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275506552500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506578416
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506581117
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1275506585091
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275506587374
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506590973
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506594458
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1275506627937
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275506632833
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506662276
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506672144
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506684023
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506693750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506698594
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506701722
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506747947
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506751112
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506773526
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506834864
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506838613
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506875088
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275506888553
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506938162
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508211987
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508214510
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508241559
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275508243758
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508275212
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508373025
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508373673
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508374468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508382663
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508417693
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508588854
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508591541
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275508593567
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275508690489
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275508695021
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275508696088
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508710120
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508742803
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508747871
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508749423
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275508758904
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275508760238
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275508762491
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275508886569
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275508891796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508897667
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508914847
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275508925833
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275508927620
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275508929210
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275509097069
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275509114699
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275509120575
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275509133161
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275509140137
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275509140165
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275509150430
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275509157912
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275509160622
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275509169362
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275509171449
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275509231412
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275509235493
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275509241972
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275509241984
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275509245022
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275509246666
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275509248766
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275509288203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275509323530
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275509331307
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275509332696
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275509338847
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275509340184
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275509406651
