what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274481639322
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274481647273
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274481686750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274481702681
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274481715001
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274481806581
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1274481808101
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1274481809310
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274481905142
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274481905224
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274481916241
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274481916590
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274481922381
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274481927312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274481934172
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274481934337
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1274481960549
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274481965650
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274481989901
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482015343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482023524
started,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1274482047005
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1274482047046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1274482047844
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274482049792
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274482050747
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1274482091995
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274482093415
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274482093985
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1274482104522
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274482107141
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274482107871
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482148009
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482168946
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482179986
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482221233
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1274482227107
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274482229974
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274482232543
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274482234840
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274482236990
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482239711
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482252448
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482280457
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482287883
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482292932
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482297398
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482352343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482393931
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482396178
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482397599
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482398938
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482530517
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274482540961
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274484578207
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274484579754
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274484595757
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274484598362
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274484607141
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274484608116
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274486380018
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274486382688
